,Overs,Mdns,Runs,Wkts,Econ,Ave,Opposition,Ground,Bowler
5859,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Abu Dhabi,Martin Guptill
5860,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Abu Dhabi,Martin Guptill
5861,2.5,0.0,7.0,2.0,2.47,3.5,Bangladesh,Napier,Martin Guptill
5862,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dunedin,Martin Guptill
5863,3.0,0.0,8.0,0.0,2.66,0.0,Bangladesh,Christchurch,Martin Guptill
5864,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Napier,Martin Guptill
5865,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Auckland,Martin Guptill
5866,2.0,0.0,13.0,0.0,6.5,0.0,Australia,Hamilton,Martin Guptill
5867,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Auckland,Martin Guptill
5868,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Wellington,Martin Guptill
5869,0.0,0.0,0.0,0.0,0.0,0.0,India,Dambulla,Martin Guptill
5870,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Dambulla,Martin Guptill
5871,0.0,0.0,0.0,0.0,0.0,0.0,India,Dambulla,Martin Guptill
5872,0.0,0.0,0.0,0.0,0.0,0.0,India,Guwahati,Martin Guptill
5873,0.0,0.0,0.0,0.0,0.0,0.0,India,Jaipur,Martin Guptill
5874,0.0,0.0,0.0,0.0,0.0,0.0,India,Vadodara,Martin Guptill
5875,0.0,0.0,0.0,0.0,0.0,0.0,India,Bengaluru,Martin Guptill
5876,0.0,0.0,0.0,0.0,0.0,0.0,India,Chennai,Martin Guptill
5877,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Wellington,Martin Guptill
5878,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Queenstown,Martin Guptill
5879,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Christchurch,Martin Guptill
5880,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Napier,Martin Guptill
5881,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Hamilton,Martin Guptill
5882,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Auckland,Martin Guptill
5884,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Nagpur,Martin Guptill
5886,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Pallekele,Martin Guptill
5888,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Mumbai,Martin Guptill
5889,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Dhaka,Martin Guptill
5890,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Colombo (RPS),Martin Guptill
5896,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Wellington,Martin Guptill
5897,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Napier,Martin Guptill
5898,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Auckland,Martin Guptill
5899,0.2,0.0,2.0,0.0,6.0,0.0,West Indies,Kingston,Martin Guptill
5900,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Kingston,Martin Guptill
5901,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Basseterre,Martin Guptill
5902,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Basseterre,Martin Guptill
5903,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Basseterre,Martin Guptill
5904,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Paarl,Martin Guptill
5905,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Kimberley,Martin Guptill
5906,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Potchefstroom,Martin Guptill
5907,0.0,0.0,0.0,0.0,0.0,0.0,England,Hamilton,Martin Guptill
5908,0.0,0.0,0.0,0.0,0.0,0.0,England,Lord's,Martin Guptill
5909,0.0,0.0,0.0,0.0,0.0,0.0,England,Southampton,Martin Guptill
5910,0.0,0.0,0.0,0.0,0.0,0.0,England,Nottingham,Martin Guptill
5911,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Cardiff,Martin Guptill
5912,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Birmingham,Martin Guptill
5913,0.0,0.0,0.0,0.0,0.0,0.0,England,Cardiff,Martin Guptill
5914,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Auckland,Martin Guptill
5915,2.0,0.0,13.0,0.0,6.5,0.0,West Indies,Queenstown,Martin Guptill
5916,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Nelson,Martin Guptill
5917,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Hamilton,Martin Guptill
5918,0.0,0.0,0.0,0.0,0.0,0.0,India,Napier,Martin Guptill
5919,0.0,0.0,0.0,0.0,0.0,0.0,India,Hamilton,Martin Guptill
5920,0.0,0.0,0.0,0.0,0.0,0.0,India,Auckland,Martin Guptill
5921,0.0,0.0,0.0,0.0,0.0,0.0,India,Hamilton,Martin Guptill
5922,0.0,0.0,0.0,0.0,0.0,0.0,India,Wellington,Martin Guptill
5923,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Mount Maunganui,Martin Guptill
5924,2.0,0.0,10.0,0.0,5.0,0.0,South Africa,Mount Maunganui,Martin Guptill
5925,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Hamilton,Martin Guptill
5926,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Sharjah,Martin Guptill
5927,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Abu Dhabi,Martin Guptill
5928,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Abu Dhabi,Martin Guptill
5929,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Christchurch,Martin Guptill
5930,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Hamilton,Martin Guptill
5931,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Auckland,Martin Guptill
5932,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Nelson,Martin Guptill
5933,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Dunedin,Martin Guptill
5934,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Dunedin,Martin Guptill
5935,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Wellington,Martin Guptill
5936,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Wellington,Martin Guptill
5937,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Napier,Martin Guptill
5938,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Christchurch,Martin Guptill
5940,0.0,0.0,0.0,0.0,0.0,0.0,England,Wellington,Martin Guptill
5941,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Auckland,Martin Guptill
5942,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Napier,Martin Guptill
5943,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Hamilton,Martin Guptill
5944,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Wellington,Martin Guptill
5945,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Auckland,Martin Guptill
5946,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Melbourne,Martin Guptill
5947,0.0,0.0,0.0,0.0,0.0,0.0,England,Birmingham,Martin Guptill
5948,1.0,0.0,12.0,0.0,12.0,0.0,England,The Oval,Martin Guptill
5949,0.0,0.0,0.0,0.0,0.0,0.0,England,Southampton,Martin Guptill
5950,0.0,0.0,0.0,0.0,0.0,0.0,England,Nottingham,Martin Guptill
5951,0.0,0.0,0.0,0.0,0.0,0.0,England,Chester-le-Street,Martin Guptill
5955,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Centurion,Martin Guptill
5956,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Potchefstroom,Martin Guptill
5957,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Durban,Martin Guptill
5958,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Christchurch,Martin Guptill
5959,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Christchurch,Martin Guptill
5960,1.0,0.0,2.0,0.0,2.0,0.0,Sri Lanka,Nelson,Martin Guptill
5961,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Nelson,Martin Guptill
5962,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Mount Maunganui,Martin Guptill
5963,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Wellington,Martin Guptill
5964,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Auckland,Martin Guptill
5965,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Auckland,Martin Guptill
5966,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Wellington,Martin Guptill
5967,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Hamilton,Martin Guptill
5968,0.0,0.0,0.0,0.0,0.0,0.0,India,Dharamsala,Martin Guptill
5969,1.0,0.0,6.0,2.0,6.0,3.0,India,Delhi,Martin Guptill
5970,0.0,0.0,0.0,0.0,0.0,0.0,India,Mohali,Martin Guptill
5971,0.0,0.0,0.0,0.0,0.0,0.0,India,Ranchi,Martin Guptill
5972,0.0,0.0,0.0,0.0,0.0,0.0,India,Visakhapatnam,Martin Guptill
5973,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Sydney,Martin Guptill
5974,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Canberra,Martin Guptill
5975,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Melbourne,Martin Guptill
5976,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Christchurch,Martin Guptill
5977,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Nelson,Martin Guptill
5978,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Nelson,Martin Guptill
5979,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Auckland,Martin Guptill
5980,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Hamilton,Martin Guptill
5981,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Auckland,Martin Guptill
5982,0.0,0.0,0.0,0.0,0.0,0.0,Australia,Birmingham,Martin Guptill
5983,0.0,0.0,0.0,0.0,0.0,0.0,England,Cardiff,Martin Guptill
5984,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Cardiff,Martin Guptill
5985,0.0,0.0,0.0,0.0,0.0,0.0,India,Mumbai,Martin Guptill
5986,0.0,0.0,0.0,0.0,0.0,0.0,India,Pune,Martin Guptill
5987,0.0,0.0,0.0,0.0,0.0,0.0,India,Kanpur,Martin Guptill
5988,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Wellington,Martin Guptill
5989,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Nelson,Martin Guptill
5990,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Dunedin,Martin Guptill
5991,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Hamilton,Martin Guptill
5992,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Wellington,Martin Guptill
5993,0.0,0.0,0.0,0.0,0.0,0.0,England,Hamilton,Martin Guptill
5994,0.0,0.0,0.0,0.0,0.0,0.0,England,Mount Maunganui,Martin Guptill
5995,0.0,0.0,0.0,0.0,0.0,0.0,England,Wellington,Martin Guptill
5996,0.0,0.0,0.0,0.0,0.0,0.0,England,Dunedin,Martin Guptill
5997,0.0,0.0,0.0,0.0,0.0,0.0,England,Christchurch,Martin Guptill
5998,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Mount Maunganui,Martin Guptill
5999,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Mount Maunganui,Martin Guptill
6000,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Nelson,Martin Guptill
6001,0.0,0.0,0.0,0.0,0.0,0.0,India,Napier,Martin Guptill
6002,0.0,0.0,0.0,0.0,0.0,0.0,India,Mount Maunganui,Martin Guptill
6003,0.0,0.0,0.0,0.0,0.0,0.0,India,Mount Maunganui,Martin Guptill
6004,0.0,0.0,0.0,0.0,0.0,0.0,India,Hamilton,Martin Guptill
6005,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Napier,Martin Guptill
6006,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Christchurch,Martin Guptill
6007,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dunedin,Martin Guptill
6012,5.0,0.0,38.0,0.0,7.6,0.0,Sri Lanka,Pietermaritzburg,Mashrafe Mortaza 
6013,7.0,0.0,40.0,1.0,5.71,40.0,Australia,Cairns,Mashrafe Mortaza 
6014,10.0,2.0,41.0,2.0,4.1,20.5,Australia,Darwin,Mashrafe Mortaza 
6015,9.0,1.0,63.0,0.0,7.0,0.0,Pakistan,Multan,Mashrafe Mortaza 
6016,8.0,0.0,41.0,1.0,5.12,41.0,Pakistan,Faisalabad,Mashrafe Mortaza 
6017,5.0,1.0,29.0,0.0,5.8,0.0,Pakistan,Lahore,Mashrafe Mortaza 
6018,10.0,1.0,51.0,1.0,5.1,51.0,Pakistan,Rawalpindi,Mashrafe Mortaza 
6019,9.0,0.0,63.0,2.0,7.0,31.5,Pakistan,Karachi,Mashrafe Mortaza 
6020,9.0,2.0,36.0,2.0,4.0,18.0,India,Dhaka,Mashrafe Mortaza 
6021,10.0,0.0,60.0,0.0,6.0,0.0,India,Dhaka,Mashrafe Mortaza 
6026,6.0,1.0,33.0,0.0,5.5,0.0,England,The Oval,Mashrafe Mortaza 
6027,10.0,2.0,33.0,1.0,3.3,33.0,Australia,Cardiff,Mashrafe Mortaza 
6028,10.0,0.0,71.0,0.0,7.1,0.0,England,Nottingham,Mashrafe Mortaza 
6029,6.0,0.0,32.0,0.0,5.33,0.0,Australia,Manchester,Mashrafe Mortaza 
6030,9.0,0.0,48.0,0.0,5.33,0.0,England,Leeds,Mashrafe Mortaza 
6031,9.0,0.0,44.0,2.0,4.88,22.0,Australia,Canterbury,Mashrafe Mortaza 
6032,7.0,0.0,30.0,1.0,4.28,30.0,Sri Lanka,Bogra,Mashrafe Mortaza 
6033,10.0,2.0,31.0,1.0,3.1,31.0,Sri Lanka,Bogra,Mashrafe Mortaza 
6034,10.0,2.0,71.0,2.0,7.1,35.5,Sri Lanka,Chattogram,Mashrafe Mortaza 
6039,7.0,0.0,58.0,1.0,8.28,58.0,Australia,Chattogram,Mashrafe Mortaza 
6040,9.1,0.0,54.0,3.0,5.89,18.0,Australia,Fatullah,Mashrafe Mortaza 
6041,4.0,1.0,17.0,0.0,4.25,0.0,Australia,Fatullah,Mashrafe Mortaza 
6049,10.0,0.0,60.0,1.0,6.0,60.0,Sri Lanka,Mohali,Mashrafe Mortaza 
6050,7.0,2.0,25.0,0.0,3.57,0.0,West Indies,Jaipur,Mashrafe Mortaza 
6064,9.3,2.0,38.0,4.0,4.0,9.5,India,Port of Spain,Mashrafe Mortaza 
6065,10.0,0.0,66.0,0.0,6.6,0.0,Sri Lanka,Port of Spain,Mashrafe Mortaza 
6067,4.0,0.0,20.0,0.0,5.0,0.0,Australia,North Sound,Mashrafe Mortaza 
6068,6.0,0.0,41.0,0.0,6.83,0.0,New Zealand,North Sound,Mashrafe Mortaza 
6069,9.0,0.0,45.0,0.0,5.0,0.0,South Africa,Providence,Mashrafe Mortaza 
6070,8.5,3.0,28.0,0.0,3.16,0.0,England,Bridgetown,Mashrafe Mortaza 
6072,10.0,2.0,39.0,1.0,3.9,39.0,West Indies,Bridgetown,Mashrafe Mortaza 
6073,10.0,0.0,57.0,1.0,5.7,57.0,India,Dhaka,Mashrafe Mortaza 
6076,10.0,1.0,31.0,2.0,3.1,15.5,Sri Lanka,Colombo (PSS),Mashrafe Mortaza 
6077,8.0,0.0,37.0,0.0,4.62,0.0,New Zealand,Auckland,Mashrafe Mortaza 
6078,10.0,1.0,66.0,1.0,6.6,66.0,New Zealand,Napier,Mashrafe Mortaza 
6079,2.0,0.0,20.0,0.0,10.0,0.0,New Zealand,Queenstown,Mashrafe Mortaza 
6080,10.0,1.0,27.0,1.0,2.7,27.0,South Africa,Dhaka,Mashrafe Mortaza 
6081,4.0,0.0,18.0,0.0,4.5,0.0,South Africa,Dhaka,Mashrafe Mortaza 
6085,10.0,2.0,52.0,2.0,5.2,26.0,Pakistan,Lahore,Mashrafe Mortaza 
6086,5.0,0.0,31.0,0.0,6.2,0.0,Pakistan,Faisalabad,Mashrafe Mortaza 
6087,10.0,0.0,47.0,2.0,4.7,23.5,Pakistan,Lahore,Mashrafe Mortaza 
6088,5.0,0.0,30.0,0.0,6.0,0.0,Pakistan,Multan,Mashrafe Mortaza 
6089,10.0,0.0,65.0,4.0,6.5,16.25,Pakistan,Karachi,Mashrafe Mortaza 
6090,7.0,0.0,36.0,2.0,5.14,18.0,Pakistan,Dhaka,Mashrafe Mortaza 
6091,8.0,0.0,33.0,0.0,4.12,0.0,India,Dhaka,Mashrafe Mortaza 
6093,10.0,0.0,53.0,2.0,5.3,26.5,Sri Lanka,Lahore,Mashrafe Mortaza 
6094,9.0,0.0,55.0,0.0,6.11,0.0,India,Karachi,Mashrafe Mortaza 
6095,10.0,0.0,78.0,1.0,7.8,78.0,Sri Lanka,Karachi,Mashrafe Mortaza 
6096,3.0,0.0,9.0,0.0,3.0,0.0,Pakistan,Karachi,Mashrafe Mortaza 
6097,10.0,1.0,31.0,0.0,3.1,0.0,Australia,Darwin,Mashrafe Mortaza 
6098,9.0,0.0,30.0,0.0,3.33,0.0,Australia,Darwin,Mashrafe Mortaza 
6099,10.0,0.0,55.0,0.0,5.5,0.0,Australia,Darwin,Mashrafe Mortaza 
6100,10.0,3.0,44.0,4.0,4.4,11.0,New Zealand,Dhaka,Mashrafe Mortaza 
6101,10.0,1.0,29.0,1.0,2.9,29.0,New Zealand,Dhaka,Mashrafe Mortaza 
6102,10.0,2.0,50.0,2.0,5.0,25.0,New Zealand,Chattogram,Mashrafe Mortaza 
6103,9.0,1.0,52.0,1.0,5.77,52.0,South Africa,Potchefstroom,Mashrafe Mortaza 
6104,10.0,0.0,54.0,1.0,5.4,54.0,South Africa,Benoni,Mashrafe Mortaza 
6106,7.0,1.0,25.0,3.0,3.57,8.33,Sri Lanka,Dhaka,Mashrafe Mortaza 
6107,10.0,1.0,18.0,1.0,1.8,18.0,Sri Lanka,Dhaka,Mashrafe Mortaza 
6111,6.0,0.0,37.0,0.0,6.16,0.0,England,Dhaka,Mashrafe Mortaza 
6112,5.4,0.0,37.0,2.0,6.52,18.5,India,Dambulla,Mashrafe Mortaza 
6113,8.0,0.0,70.0,0.0,8.75,0.0,Sri Lanka,Dambulla,Mashrafe Mortaza 
6114,5.0,0.0,47.0,0.0,9.4,0.0,Pakistan,Dambulla,Mashrafe Mortaza 
6115,6.0,0.0,30.0,0.0,5.0,0.0,England,Nottingham,Mashrafe Mortaza 
6116,10.0,0.0,42.0,2.0,4.2,21.0,England,Bristol,Mashrafe Mortaza 
6117,10.0,2.0,31.0,3.0,3.1,10.33,England,Birmingham,Mashrafe Mortaza 
6121,1.0,0.0,7.0,0.0,7.0,0.0,New Zealand,Dhaka,Mashrafe Mortaza 
6126,9.0,0.0,65.0,2.0,7.22,32.5,Australia,Dhaka,Mashrafe Mortaza 
6127,9.0,0.0,80.0,3.0,8.88,26.66,Australia,Dhaka,Mashrafe Mortaza 
6128,10.0,0.0,55.0,1.0,5.5,55.0,Pakistan,Dhaka,Mashrafe Mortaza 
6129,10.0,1.0,44.0,2.0,4.4,22.0,India,Dhaka,Mashrafe Mortaza 
6130,9.5,1.0,30.0,1.0,3.05,30.0,Sri Lanka,Dhaka,Mashrafe Mortaza 
6131,10.0,0.0,48.0,2.0,4.8,24.0,Pakistan,Dhaka,Mashrafe Mortaza 
6132,9.0,2.0,39.0,1.0,4.33,39.0,West Indies,Khulna,Mashrafe Mortaza 
6133,6.0,0.0,26.0,1.0,4.33,26.0,West Indies,Khulna,Mashrafe Mortaza 
6134,6.0,0.0,34.0,2.0,5.66,17.0,West Indies,Dhaka,Mashrafe Mortaza 
6135,10.0,0.0,54.0,1.0,5.4,54.0,West Indies,Dhaka,Mashrafe Mortaza 
6136,6.0,1.0,20.0,0.0,3.33,0.0,New Zealand,Dhaka,Mashrafe Mortaza 
6137,8.4,0.0,43.0,3.0,4.96,14.33,New Zealand,Dhaka,Mashrafe Mortaza 
6138,8.0,0.0,73.0,0.0,9.12,0.0,New Zealand,Fatullah,Mashrafe Mortaza 
6139,8.0,0.0,52.0,0.0,6.5,0.0,Sri Lanka,Dhaka,Mashrafe Mortaza 
6140,9.0,1.0,44.0,0.0,4.88,0.0,India,Fatullah,Mashrafe Mortaza 
6141,5.0,0.0,25.0,1.0,5.0,25.0,India,Dhaka,Mashrafe Mortaza 
6142,9.0,1.0,35.0,2.0,3.88,17.5,India,Dhaka,Mashrafe Mortaza 
6143,8.0,1.0,25.0,1.0,3.12,25.0,India,Dhaka,Mashrafe Mortaza 
6144,8.0,2.0,22.0,1.0,2.75,22.0,West Indies,St George's,Mashrafe Mortaza 
6145,10.0,1.0,39.0,3.0,3.9,13.0,West Indies,St George's,Mashrafe Mortaza 
6146,10.0,0.0,69.0,1.0,6.9,69.0,West Indies,Basseterre,Mashrafe Mortaza 
6152,9.0,2.0,20.0,3.0,2.22,6.66,Afghanistan,Canberra,Mashrafe Mortaza 
6153,10.0,0.0,53.0,0.0,5.3,0.0,Sri Lanka,Melbourne,Mashrafe Mortaza 
6155,10.0,0.0,48.0,2.0,4.8,24.0,England,Adelaide,Mashrafe Mortaza 
6156,10.0,0.0,69.0,1.0,6.9,69.0,India,Melbourne,Mashrafe Mortaza 
6157,8.0,0.0,52.0,1.0,6.5,52.0,Pakistan,Dhaka,Mashrafe Mortaza 
6158,10.0,0.0,44.0,2.0,4.4,22.0,Pakistan,Dhaka,Mashrafe Mortaza 
6159,10.0,0.0,53.0,1.0,5.3,53.0,India,Dhaka,Mashrafe Mortaza 
6160,7.0,0.0,35.0,0.0,5.0,0.0,India,Dhaka,Mashrafe Mortaza 
6161,10.0,0.0,76.0,3.0,7.6,25.33,India,Dhaka,Mashrafe Mortaza 
6162,6.0,0.0,36.0,1.0,6.0,36.0,South Africa,Dhaka,Mashrafe Mortaza 
6163,5.0,0.0,17.0,1.0,3.4,17.0,South Africa,Dhaka,Mashrafe Mortaza 
6164,5.0,0.0,29.0,1.0,5.8,29.0,South Africa,Chattogram,Mashrafe Mortaza 
6168,10.0,0.0,42.0,2.0,4.2,21.0,Afghanistan,Dhaka,Mashrafe Mortaza 
6169,10.0,0.0,31.0,1.0,3.1,31.0,Afghanistan,Dhaka,Mashrafe Mortaza 
6170,6.0,2.0,15.0,1.0,2.5,15.0,Afghanistan,Dhaka,Mashrafe Mortaza 
6171,10.0,0.0,52.0,2.0,5.2,26.0,England,Dhaka,Mashrafe Mortaza 
6172,8.4,0.0,29.0,4.0,3.34,7.25,England,Dhaka,Mashrafe Mortaza 
6173,10.0,1.0,51.0,2.0,5.1,25.5,England,Chattogram,Mashrafe Mortaza 
6174,10.0,0.0,61.0,0.0,6.1,0.0,New Zealand,Christchurch,Mashrafe Mortaza 
6175,10.0,1.0,49.0,3.0,4.9,16.33,New Zealand,Nelson,Mashrafe Mortaza 
6176,7.0,0.0,36.0,0.0,5.14,0.0,New Zealand,Nelson,Mashrafe Mortaza 
6177,7.0,2.0,35.0,2.0,5.0,17.5,Sri Lanka,Dambulla,Mashrafe Mortaza 
6178,10.0,1.0,55.0,1.0,5.5,55.0,Sri Lanka,Dambulla,Mashrafe Mortaza 
6179,10.0,0.0,65.0,3.0,6.5,21.66,Sri Lanka,Colombo (SSC),Mashrafe Mortaza 
6180,6.3,0.0,58.0,1.0,8.92,58.0,New Zealand,Dublin,Mashrafe Mortaza 
6182,10.0,0.0,52.0,2.0,5.2,26.0,New Zealand,Dublin,Mashrafe Mortaza 
6183,10.0,0.0,56.0,1.0,5.6,56.0,England,The Oval,Mashrafe Mortaza 
6184,6.0,0.0,30.0,0.0,5.0,0.0,Australia,The Oval,Mashrafe Mortaza 
6185,10.0,1.0,45.0,0.0,4.5,0.0,New Zealand,Cardiff,Mashrafe Mortaza 
6186,8.0,0.0,29.0,1.0,3.62,29.0,India,Birmingham,Mashrafe Mortaza 
6187,8.5,0.0,50.0,0.0,5.66,0.0,South Africa,Kimberley,Mashrafe Mortaza 
6188,10.0,0.0,82.0,0.0,8.2,0.0,South Africa,Paarl,Mashrafe Mortaza 
6189,9.0,0.0,69.0,0.0,7.66,0.0,South Africa,East London,Mashrafe Mortaza 
6191,8.0,1.0,30.0,2.0,3.75,15.0,Sri Lanka,Dhaka,Mashrafe Mortaza 
6193,2.0,0.0,15.0,0.0,7.5,0.0,Sri Lanka,Dhaka,Mashrafe Mortaza 
6194,7.0,0.0,35.0,1.0,5.0,35.0,Sri Lanka,Dhaka,Mashrafe Mortaza 
6195,10.0,1.0,37.0,4.0,3.7,9.25,West Indies,Providence,Mashrafe Mortaza 
6196,9.0,0.0,44.0,1.0,4.88,44.0,West Indies,Providence,Mashrafe Mortaza 
6197,10.0,0.0,63.0,2.0,6.3,31.5,West Indies,Basseterre,Mashrafe Mortaza 
6198,6.0,2.0,25.0,2.0,4.16,12.5,Sri Lanka,Dubai (DSC),Mashrafe Mortaza 
6199,8.0,0.0,67.0,0.0,8.37,0.0,Afghanistan,Abu Dhabi,Mashrafe Mortaza 
6200,5.0,0.0,30.0,1.0,6.0,30.0,India,Dubai (DSC),Mashrafe Mortaza 
6201,10.0,0.0,62.0,2.0,6.2,31.0,Afghanistan,Abu Dhabi,Mashrafe Mortaza 
6202,7.0,1.0,33.0,0.0,4.71,0.0,Pakistan,Abu Dhabi,Mashrafe Mortaza 
6203,10.0,0.0,35.0,1.0,3.5,35.0,India,Dubai (DSC),Mashrafe Mortaza 
6207,10.0,0.0,30.0,3.0,3.0,10.0,West Indies,Dhaka,Mashrafe Mortaza 
6208,10.0,1.0,52.0,1.0,5.2,52.0,West Indies,Dhaka,Mashrafe Mortaza 
6209,9.0,1.0,34.0,2.0,3.77,17.0,West Indies,Sylhet,Mashrafe Mortaza 
6210,8.3,0.0,33.0,0.0,3.88,0.0,New Zealand,Napier,Mashrafe Mortaza 
6211,6.0,0.0,37.0,0.0,6.16,0.0,New Zealand,Christchurch,Mashrafe Mortaza 
6212,10.0,1.0,51.0,1.0,5.1,51.0,New Zealand,Dunedin,Mashrafe Mortaza 
6213,10.0,0.0,49.0,3.0,4.9,16.33,West Indies,Dublin,Mashrafe Mortaza 
6214,10.0,0.0,60.0,3.0,6.0,20.0,West Indies,Dublin (Malahide),Mashrafe Mortaza 
6216,6.0,0.0,28.0,0.0,4.66,0.0,West Indies,Dublin (Malahide),Mashrafe Mortaza 
6217,10.0,1.0,38.0,4.0,3.8,9.5,India,Wellington,Matt Henry
6218,8.0,1.0,40.0,2.0,5.0,20.0,South Africa,Hamilton,Matt Henry
6219,10.0,0.0,45.0,4.0,4.5,11.25,Pakistan,Sharjah,Matt Henry
6220,9.0,0.0,69.0,3.0,7.66,23.0,Pakistan,Sharjah,Matt Henry
6221,10.0,0.0,68.0,1.0,6.8,68.0,Pakistan,Abu Dhabi,Matt Henry
6222,9.0,1.0,30.0,5.0,3.33,6.0,Pakistan,Abu Dhabi,Matt Henry
6223,9.4,0.0,34.0,2.0,3.51,17.0,Sri Lanka,Hamilton,Matt Henry
6224,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Auckland,Matt Henry
6225,8.0,2.0,40.0,0.0,5.0,0.0,South Africa,Auckland,Matt Henry
6226,9.1,0.0,46.0,2.0,5.01,23.0,Australia,Melbourne,Matt Henry
