,Runs,BF,SR,4s,6s
0,-0.5305099605322929,-0.33735884114515646,-0.3440785017884521,-1.0201890190477763,-0.6052576860651026
1,-0.8449232014874618,-0.6569249883784241,-1.012364824673645,-1.0201890190477763,-0.6052576860651026
2,-0.6877165810098773,-0.8781630903091479,2.057191776505062,-0.7382946848372065,-0.6052576860651026
3,-0.6615154775969466,-0.48485090909897227,-0.5006258884485661,-0.45640035062663675,-0.6052576860651026
4,0.045914314552183415,-0.01779269391188883,0.4351503668250569,0.3892826520050725,-0.6052576860651026
5,-0.2947000298159162,-0.2881948184938845,0.23014783667490737,0.3892826520050725,-0.6052576860651026
6,-0.923526511726254,-0.9027451016347838,-1.158388017272575,-1.0201890190477763,-0.6052576860651026
8,0.2293220384426986,0.08053535139065505,0.5956443262581149,0.10738831779450275,0.1604297481136417
9,-0.9497276151391847,-1.0256551582629636,-1.5968961031552473,-1.0201890190477763,-0.6052576860651026
10,-0.9497276151391847,-1.0010731469373277,-1.5968961031552473,-1.0201890190477763,-0.6052576860651026
11,-0.26849892640298545,-0.23903079584261255,0.18454299574310948,0.6711769862156423,-0.6052576860651026
12,0.9367518305918286,0.916323736462278,0.40116599016914956,1.2349656546367818,1.6918046164711302
13,0.3603275555073523,0.2771914419957428,0.4713272839103772,0.953071320426212,0.1604297481136417
14,0.045914314552183415,0.055953340065019085,0.2965818116861323,0.6711769862156423,-0.6052576860651026
15,-0.818722098074531,-0.7798350450066039,-0.5006258884485661,-0.7382946848372065,-0.6052576860651026
16,-0.42570554688056994,-0.33735884114515646,-0.030983728468223976,-0.174506016416067,-0.6052576860651026
17,-0.818722098074531,-0.9027451016347838,0.5956443262581149,-0.7382946848372065,-0.6052576860651026
18,2.220605897825435,2.1208422914184406,0.47571236476920403,2.362542991479061,-0.6052576860651026
19,-0.9497276151391847,-0.9519091242860557,-1.5968961031552473,-1.0201890190477763,-0.6052576860651026
20,-0.37330334005470844,-0.5340149317502442,0.8148983691994511,-0.174506016416067,-0.6052576860651026
21,1.879991553457335,1.702948098882629,0.536226480621013,1.2349656546367818,2.4574920506498747
22,-0.7663198912486695,-0.6323429770527881,-0.6376596652869013,-0.7382946848372065,-0.6052576860651026
24,1.7227849329797507,1.8258581555108089,0.33100469642792224,1.5168599888473515,0.1604297481136417
26,-0.5305099605322929,-0.14070275054006867,-0.6225311363239492,-0.7382946848372065,-0.6052576860651026
27,0.4651319691590753,1.1129798270673659,-0.23620551266131468,0.3892826520050725,-0.6052576860651026
28,-0.9497276151391847,-1.0010731469373277,-1.5968961031552473,-1.0201890190477763,-0.6052576860651026
29,-0.5829121673581543,-0.730671022355332,0.960921561798381,-0.174506016416067,-0.6052576860651026
30,-0.4781077537064314,-0.18986677319134063,-0.4361651998238134,-0.174506016416067,-0.6052576860651026
31,-0.0326889956866088,-0.042374705237524804,0.3215767725814446,0.10738831779450275,0.1604297481136417
32,-0.7401187878357388,-0.68150699970406,-0.3440785017884521,-1.0201890190477763,0.1604297481136417
33,1.9061926568702658,2.0962602800928045,0.2847420933673,1.5168599888473515,1.6918046164711302
34,-0.37330334005470844,-0.11612073921443271,-0.2934308178690034,-0.45640035062663675,-0.6052576860651026
35,1.0415562442435515,0.6213396005546464,0.8901025059283296,2.0806486572684912,-0.6052576860651026
36,-0.5567110639452236,-0.5831789544015161,0.23014783667490737,-0.174506016416067,-0.6052576860651026
37,1.5655783125021663,2.0962602800928045,0.06044520743831327,0.3892826520050725,0.926117182292386
38,-0.11129230592540103,-0.23903079584261255,0.5956443262581149,-0.174506016416067,-0.6052576860651026
39,-0.9497276151391847,-1.0256551582629636,-1.5968961031552473,-1.0201890190477763,-0.6052576860651026
40,-0.9497276151391847,-0.9519091242860557,-1.5968961031552473,-1.0201890190477763,-0.6052576860651026
